No,Title,Link,Tags,Acceptance,Difficulty,Frequency
1938,Maximum Genetic Difference Query,https://leetcode.com/problems/maximum-genetic-difference-query/description/,[Array][Bit Manipulation][Trie],41.90%,Hard,0%
1918,Kth Smallest Subarray Sum,https://leetcode.com/problems/kth-smallest-subarray-sum/description/,[Array][Binary Search][Sliding Window],52.60%,Medium,0%
1933,Check if String Is Decomposable Into Value-Equal Substrings,https://leetcode.com/problems/check-if-string-is-decomposable-into-value-equal-substrings/description/,[String],50.60%,Easy,0%
1940,Longest Common Subsequence Between Sorted Arrays,https://leetcode.com/problems/longest-common-subsequence-between-sorted-arrays/description/,[Array][Hash Table][Counting],78.60%,Medium,0%
1950,Maximum of Minimum Values in All Subarrays,https://leetcode.com/problems/maximum-of-minimum-values-in-all-subarrays/description/,[Array][Stack][Monotonic Stack],49.70%,Medium,0%
1956,Minimum Time For K Virus Variants to Spread,https://leetcode.com/problems/minimum-time-for-k-virus-variants-to-spread/description/,[Array][Math][Binary Search][Geometry][Enumeration],46.60%,Hard,0%
1924,Erect the Fence II,https://leetcode.com/problems/erect-the-fence-ii/description/,[Array][Math][Geometry],51.10%,Hard,0%
1946,Largest Number After Mutating Substring,https://leetcode.com/problems/largest-number-after-mutating-substring/description/,[Array][String][Greedy],35.60%,Medium,0%
1947,Maximum Compatibility Score Sum,https://leetcode.com/problems/maximum-compatibility-score-sum/description/,[Array][Dynamic Programming][Backtracking][Bit Manipulation][Bitmask],61.80%,Medium,0%
1948,Delete Duplicate Folders in System,https://leetcode.com/problems/delete-duplicate-folders-in-system/description/,[Array][Hash Table][String][Trie][Hash Function],56.20%,Hard,0%
1958,Check if Move is Legal,https://leetcode.com/problems/check-if-move-is-legal/description/,[Array][Matrix][Enumeration],47.30%,Medium,0%
1959,Minimum Total Space Wasted With K Resizing Operations,https://leetcode.com/problems/minimum-total-space-wasted-with-k-resizing-operations/description/,[Array][Dynamic Programming],42.70%,Medium,0%
2052,Minimum Cost to Separate Sentence Into Rows,https://leetcode.com/problems/minimum-cost-to-separate-sentence-into-rows/description/,[Array][Dynamic Programming],49.50%,Medium,0%
1968,Array With Elements Not Equal to Average of Neighbors,https://leetcode.com/problems/array-with-elements-not-equal-to-average-of-neighbors/description/,[Array][Greedy][Sorting],49.90%,Medium,0%
1955,Count Number of Special Subsequences,https://leetcode.com/problems/count-number-of-special-subsequences/description/,[Array][Dynamic Programming],51.00%,Hard,0%
1974,Minimum Time to Type Word Using Special Typewriter,https://leetcode.com/problems/minimum-time-to-type-word-using-special-typewriter/description/,[String][Greedy],74.80%,Easy,0%
1975,Maximum Matrix Sum,https://leetcode.com/problems/maximum-matrix-sum/description/,[Array][Greedy][Matrix],49.20%,Medium,0%
1977,Number of Ways to Separate Numbers,https://leetcode.com/problems/number-of-ways-to-separate-numbers/description/,[String][Dynamic Programming][Suffix Array],20.60%,Hard,0%
1961,Check If String Is a Prefix of Array,https://leetcode.com/problems/check-if-string-is-a-prefix-of-array/description/,[Array][Two Pointers][String],52.80%,Easy,0%
1967,Number of Strings That Appear as Substrings in Word,https://leetcode.com/problems/number-of-strings-that-appear-as-substrings-in-word/description/,[String],80.60%,Easy,0%
1969,Minimum Non-Zero Product of the Array Elements,https://leetcode.com/problems/minimum-non-zero-product-of-the-array-elements/description/,[Math][Greedy][Recursion],35.40%,Medium,0%
1992,Find All Groups of Farmland,https://leetcode.com/problems/find-all-groups-of-farmland/description/,[Array][Depth-First Search][Breadth-First Search][Matrix],68.30%,Medium,0%
1966,Binary Searchable Numbers in an Unsorted Array,https://leetcode.com/problems/binary-searchable-numbers-in-an-unsorted-array/description/,[Array][Binary Search],65.00%,Medium,0%
1995,Count Special Quadruplets,https://leetcode.com/problems/count-special-quadruplets/description/,[Array][Enumeration],60.90%,Easy,0%
1996,The Number of Weak Characters in the Game,https://leetcode.com/problems/the-number-of-weak-characters-in-the-game/description/,[Array][Stack][Greedy][Sorting][Monotonic Stack],43.90%,Medium,0%
1997,First Day Where You Have Been in All the Rooms,https://leetcode.com/problems/first-day-where-you-have-been-in-all-the-rooms/description/,[Array][Dynamic Programming],37.10%,Medium,0%
1973,Count Nodes Equal to Sum of Descendants,https://leetcode.com/problems/count-nodes-equal-to-sum-of-descendants/description/,[Tree][Depth-First Search][Binary Tree],76.90%,Medium,0%
2000,Reverse Prefix of Word,https://leetcode.com/problems/reverse-prefix-of-word/description/,[Two Pointers][String],80.70%,Easy,0%
2001,Number of Pairs of Interchangeable Rectangles,https://leetcode.com/problems/number-of-pairs-of-interchangeable-rectangles/description/,[Array][Hash Table][Math][Counting][Number Theory],49.20%,Medium,0%
2023,Number of Pairs of Strings With Concatenation Equal to Target,https://leetcode.com/problems/number-of-pairs-of-strings-with-concatenation-equal-to-target/description/,[Array][Hash Table][String][Counting],74.50%,Medium,0%
2025,Maximum Number of Ways to Partition an Array,https://leetcode.com/problems/maximum-number-of-ways-to-partition-an-array/description/,[Array][Hash Table][Counting][Enumeration][Prefix Sum],33.80%,Hard,0%
1999,Smallest Greater Multiple Made of Two Digits,https://leetcode.com/problems/smallest-greater-multiple-made-of-two-digits/description/,[Math][Enumeration],49.80%,Medium,0%
2015,Average Height of Buildings in Each Segment,https://leetcode.com/problems/average-height-of-buildings-in-each-segment/description/,[Array][Greedy][Sorting][Heap (Priority Queue)],59.20%,Medium,0%
2017,Grid Game,https://leetcode.com/problems/grid-game/description/,[Array][Matrix][Prefix Sum],45.30%,Medium,0%
2018,Check if Word Can Be Placed In Crossword,https://leetcode.com/problems/check-if-word-can-be-placed-in-crossword/description/,[Array][Matrix][Enumeration],49.20%,Medium,0%
2019,The Score of Students Solving Math Expression,https://leetcode.com/problems/the-score-of-students-solving-math-expression/description/,[Array][Math][String][Dynamic Programming][Stack][Memoization],33.60%,Hard,0%
2039,The Time When the Network Becomes Idle,https://leetcode.com/problems/the-time-when-the-network-becomes-idle/description/,[Array][Breadth-First Search][Graph],51.60%,Medium,0%
2005,Subtree Removal Game with Fibonacci Tree,https://leetcode.com/problems/subtree-removal-game-with-fibonacci-tree/description/,[Math][Dynamic Programming][Tree][Binary Tree][Game Theory],60.20%,Hard,0%
2029,Stone Game IX,https://leetcode.com/problems/stone-game-ix/description/,[Array][Math][Greedy][Counting][Game Theory],28.00%,Medium,0%
2054,Two Best Non-Overlapping Events,https://leetcode.com/problems/two-best-non-overlapping-events/description/,[Array][Binary Search][Dynamic Programming][Sorting][Heap (Priority Queue)],46.40%,Medium,0%
2056,Number of Valid Move Combinations On Chessboard,https://leetcode.com/problems/number-of-valid-move-combinations-on-chessboard/description/,[Array][String][Backtracking][Simulation],52.80%,Hard,0%
2042,Check if Numbers Are Ascending in a Sentence,https://leetcode.com/problems/check-if-numbers-are-ascending-in-a-sentence/description/,[String],69.10%,Easy,0%
2044,Count Number of Maximum Bitwise-OR Subsets,https://leetcode.com/problems/count-number-of-maximum-bitwise-or-subsets/description/,[Array][Backtracking][Bit Manipulation],77.00%,Medium,0%
2045,Second Minimum Time to Reach Destination,https://leetcode.com/problems/second-minimum-time-to-reach-destination/description/,[Breadth-First Search][Graph][Shortest Path],40.20%,Hard,0%
2048,Next Greater Numerically Balanced Number,https://leetcode.com/problems/next-greater-numerically-balanced-number/description/,[Math][Backtracking][Enumeration],48.10%,Medium,0%
2069,Walking Robot Simulation II,https://leetcode.com/problems/walking-robot-simulation-ii/description/,[Design][Simulation],24.70%,Medium,0%
2070,Most Beautiful Item for Each Query,https://leetcode.com/problems/most-beautiful-item-for-each-query/description/,[Array][Binary Search][Sorting],49.40%,Medium,0%
2071,Maximum Number of Tasks You Can Assign,https://leetcode.com/problems/maximum-number-of-tasks-you-can-assign/description/,[Array][Binary Search][Greedy][Queue][Sorting][Monotonic Queue],33.60%,Hard,0%
2057,Smallest Index With Equal Value,https://leetcode.com/problems/smallest-index-with-equal-value/description/,[Array],72.50%,Easy,0%
2058,Find the Minimum and Maximum Number of Nodes Between Critical Points,https://leetcode.com/problems/find-the-minimum-and-maximum-number-of-nodes-between-critical-points/description/,[Linked List],58.00%,Medium,0%
2087,Minimum Cost Homecoming of a Robot in a Grid,https://leetcode.com/problems/minimum-cost-homecoming-of-a-robot-in-a-grid/description/,[Array][Greedy],50.80%,Medium,0%
2088,Count Fertile Pyramids in a Land,https://leetcode.com/problems/count-fertile-pyramids-in-a-land/description/,[Array][Dynamic Programming][Matrix],64.30%,Hard,0%
2075,Decode the Slanted Ciphertext,https://leetcode.com/problems/decode-the-slanted-ciphertext/description/,[String][Simulation],49.20%,Medium,0%
2076,Process Restricted Friend Requests,https://leetcode.com/problems/process-restricted-friend-requests/description/,[Union Find][Graph],54.60%,Hard,0%
2081,Sum of k-Mirror Numbers,https://leetcode.com/problems/sum-of-k-mirror-numbers/description/,[Math][Enumeration],42.00%,Hard,0%
2061,Number of Spaces Cleaning Robot Cleaned,https://leetcode.com/problems/number-of-spaces-cleaning-robot-cleaned/description/,[Array][Matrix][Simulation],54.20%,Medium,0%
2100,Find Good Days to Rob the Bank,https://leetcode.com/problems/find-good-days-to-rob-the-bank/description/,[Array][Dynamic Programming][Prefix Sum],49.40%,Medium,0%
2102,Sequentially Ordinal Rank Tracker,https://leetcode.com/problems/sequentially-ordinal-rank-tracker/description/,[Design][Heap (Priority Queue)][Data Stream][Ordered Set],64.60%,Hard,0%
2067,Number of Equal Count Substrings,https://leetcode.com/problems/number-of-equal-count-substrings/description/,[String][Counting][Prefix Sum],47.50%,Medium,0%
2077,Paths in Maze That Lead to Same Room,https://leetcode.com/problems/paths-in-maze-that-lead-to-same-room/description/,[Graph],54.70%,Medium,0%
2117,Abbreviating the Product of a Range,https://leetcode.com/problems/abbreviating-the-product-of-a-range/description/,[Math],26.40%,Hard,0%
2083,Substrings That Begin and End With the Same Letter,https://leetcode.com/problems/substrings-that-begin-and-end-with-the-same-letter/description/,[Hash Table][Math][String][Counting][Prefix Sum],68.10%,Medium,0%
2106,Maximum Fruits Harvested After at Most K Steps,https://leetcode.com/problems/maximum-fruits-harvested-after-at-most-k-steps/description/,[Array][Binary Search][Sliding Window][Prefix Sum],36.00%,Hard,0%
2093,Minimum Cost to Reach City With Discounts,https://leetcode.com/problems/minimum-cost-to-reach-city-with-discounts/description/,[Graph][Heap (Priority Queue)][Shortest Path],55.30%,Medium,0%
2111,Minimum Operations to Make the Array K-Increasing,https://leetcode.com/problems/minimum-operations-to-make-the-array-k-increasing/description/,[Array][Binary Search],38.30%,Hard,0%
2120,Execution of All Suffix Instructions Staying in a Grid,https://leetcode.com/problems/execution-of-all-suffix-instructions-staying-in-a-grid/description/,[String][Simulation],82.60%,Medium,0%
2121,Intervals Between Identical Elements,https://leetcode.com/problems/intervals-between-identical-elements/description/,[Array][Hash Table][Prefix Sum],44.00%,Medium,0%
2122,Recover the Original Array,https://leetcode.com/problems/recover-the-original-array/description/,[Array][Hash Table][Sorting][Enumeration],38.70%,Hard,0%
2098,Subsequence of Size K With the Largest Even Sum,https://leetcode.com/problems/subsequence-of-size-k-with-the-largest-even-sum/description/,[Array][Greedy][Sorting],36.90%,Medium,0%
2107,Number of Unique Flavors After Sharing K Candies,https://leetcode.com/problems/number-of-unique-flavors-after-sharing-k-candies/description/,[Array][Hash Table][Sliding Window],55.40%,Medium,0%
2144,Minimum Cost of Buying Candies With Discount,https://leetcode.com/problems/minimum-cost-of-buying-candies-with-discount/description/,[Array][Greedy][Sorting],61.00%,Easy,0%
2145,Count the Hidden Sequences,https://leetcode.com/problems/count-the-hidden-sequences/description/,[Array][Prefix Sum],37.80%,Medium,0%
2146,K Highest Ranked Items Within a Price Range,https://leetcode.com/problems/k-highest-ranked-items-within-a-price-range/description/,[Array][Breadth-First Search][Sorting][Heap (Priority Queue)][Matrix],42.30%,Medium,0%
2135,Count Words Obtained After Adding a Letter,https://leetcode.com/problems/count-words-obtained-after-adding-a-letter/description/,[Array][Hash Table][String][Bit Manipulation][Sorting],42.90%,Medium,0%
2136,Earliest Possible Day of Full Bloom,https://leetcode.com/problems/earliest-possible-day-of-full-bloom/description/,[Array][Greedy][Sorting],71.70%,Hard,0%
2113,Elements in Array After Removing and Replacing Elements,https://leetcode.com/problems/elements-in-array-after-removing-and-replacing-elements/description/,[Array],73.60%,Medium,0%
2123,Minimum Operations to Remove Adjacent Ones in Matrix,https://leetcode.com/problems/minimum-operations-to-remove-adjacent-ones-in-matrix/description/,[Array][Graph][Matrix],41.40%,Hard,0%
2138,Divide a String Into Groups of Size k,https://leetcode.com/problems/divide-a-string-into-groups-of-size-k/description/,[String][Simulation],66.40%,Easy,0%
2155,All Divisions With the Highest Score of a Binary Array,https://leetcode.com/problems/all-divisions-with-the-highest-score-of-a-binary-array/description/,[Array],64.00%,Medium,0%
2140,Solving Questions With Brainpower,https://leetcode.com/problems/solving-questions-with-brainpower/description/,[Array][Dynamic Programming],54.90%,Medium,0%
2162,Minimum Cost to Set Cooking Time,https://leetcode.com/problems/minimum-cost-to-set-cooking-time/description/,[Math][Enumeration],40.80%,Medium,0%
2128,Remove All Ones With Row and Column Flips,https://leetcode.com/problems/remove-all-ones-with-row-and-column-flips/description/,[Array][Math][Bit Manipulation][Matrix],76.30%,Medium,0%
2150,Find All Lonely Numbers in the Array,https://leetcode.com/problems/find-all-lonely-numbers-in-the-array/description/,[Array][Hash Table][Counting],60.50%,Medium,0%
